boro,gx,gy,lat,lon,total_count,early_count,recent_count,early_rate,recent_rate,rate_diff,years_active,years_ge3,precinct,loc_class,late_share,street_share,housing_share,recent_rank_boro,emerging_rank_boro,persistent_score,persistent_rank_boro,fading_rank_boro,view
BROOKLYN,-15,-40,40.6488458604,-73.95113889480001,25,10,9,1.6666666666666667,3.0,1.3333333333333333,12,3,67,STREET,52.0,88.0,0.0,3.0,7.0,30.258096538021483,89.0,821.0,Emerging hotspots
BROOKLYN,-6,-22,40.689268606666666,-73.92469606969698,33,10,8,1.6666666666666667,2.6666666666666665,0.9999999999999998,13,6,81,STREET,51.515151515151516,72.72727272727273,0.0,5.0,14.0,35.52636052461616,45.0,814.0,Emerging hotspots
BROOKLYN,-13,-22,40.688736336969704,-73.94559537818182,33,9,7,1.5,2.3333333333333335,0.8333333333333335,17,4,79,STREET,54.54545454545454,45.45454545454545,42.42424242424242,8.0,15.0,41.52636052461616,20.0,813.0,Emerging hotspots
BROOKLYN,0,-32,40.66709762043478,-73.90719753347825,69,27,2,4.5,0.6666666666666666,-3.8333333333333335,18,13,73,HOUSING,53.62318840579711,11.594202898550725,88.40579710144928,157.0,827.0,53.24849524204936,1.0,1.0,Persistent hotspots
BROOKLYN,-5,-28,40.67557195489796,-73.92222799959184,49,18,6,3.0,2.0,-1.0,19,9,77,HOUSING,61.224489795918366,18.367346938775512,73.46938775510205,9.0,711.0,50.912023005428146,2.0,123.0,Persistent hotspots
BROOKLYN,0,-34,40.66239627244899,-73.90758072244898,49,13,6,2.1666666666666665,2.0,-0.16666666666666652,19,7,73,STREET,63.26530612244898,51.02040816326531,44.89795918367347,10.0,226.0,48.912023005428146,3.0,602.0,Persistent hotspots
BROOKLYN,-6,-30,40.67111310673077,-73.92591164807693,52,21,9,3.5,3.0,-0.5,18,8,77,STREET,44.230769230769226,69.23076923076923,15.384615384615385,4.0,517.0,47.970291913552124,4.0,309.0,Persistent hotspots
BROOKLYN,0,-31,40.66921989139535,-73.90743876604651,43,16,4,2.6666666666666665,1.3333333333333333,-1.3333333333333333,19,6,73,STREET,46.51162790697674,86.04651162790698,0.0,38.0,771.0,47.78418963391826,5.0,61.0,Persistent hotspots
BROOKLYN,-11,-15,40.704596452195126,-73.94010125878049,41,14,2,2.3333333333333335,0.6666666666666666,-1.666666666666667,19,5,90,HOUSING,48.78048780487805,7.317073170731707,90.2439024390244,118.0,799.0,46.73766961828337,6.0,29.0,Persistent hotspots
BROOKLYN,4,-32,40.66724261666666,-73.89637542179487,39,16,4,2.6666666666666665,1.3333333333333333,-1.3333333333333333,19,5,75,HOUSING,51.28205128205128,20.51282051282051,71.7948717948718,40.0,775.0,46.68887945411394,7.0,65.0,Persistent hotspots
BROOKLYN,-1,-34,40.66257320509804,-73.91030633705883,51,21,8,3.5,2.6666666666666665,-0.8333333333333335,18,6,73,STREET,62.745098039215684,92.15686274509804,0.0,7.0,687.0,45.95124371858143,8.0,145.0,Persistent hotspots
BROOKLYN,-24,-19,40.69558369914285,-73.97877104714286,35,9,4,1.5,1.3333333333333333,-0.16666666666666674,18,5,88,HOUSING,48.57142857142857,11.428571428571429,88.57142857142857,18.0,340.0,44.58351893845611,9.0,478.0,Persistent hotspots
BROOKLYN,1,-31,40.66896323756097,-73.90453530146343,41,13,5,2.1666666666666665,1.6666666666666667,-0.4999999999999998,17,6,73,HOUSING,48.78048780487805,7.317073170731707,92.6829268292683,15.0,482.0,43.73766961828337,10.0,346.0,Persistent hotspots
BROOKLYN,-17,-30,40.671295572702704,-73.95799802027028,37,20,2,3.3333333333333335,0.6666666666666666,-2.666666666666667,17,6,77,STREET,56.75675675675676,83.78378378378379,0.0,98.0,822.0,43.63758615972638,11.0,6.0,Persistent hotspots
BROOKLYN,-11,-19,40.69565059666667,-73.93940236194445,36,18,2,3.0,0.6666666666666666,-2.3333333333333335,18,4,79,STREET,52.77777777777778,55.55555555555556,33.33333333333333,116.0,820.0,43.610917912644226,12.0,9.0,Persistent hotspots
BROOKLYN,12,-29,40.67292592583333,-73.87216769444446,36,9,4,1.5,1.3333333333333333,-0.16666666666666674,17,6,75,HOUSING,44.44444444444444,25.0,66.66666666666666,42.0,353.0,43.610917912644226,13.0,491.0,Persistent hotspots
BROOKLYN,-2,-30,40.67123058928571,-73.91369273142857,42,10,19,1.6666666666666667,6.333333333333333,4.666666666666666,17,5,73,STREET,59.523809523809526,64.28571428571429,11.904761904761903,2.0,2.0,42.76120011569356,14.0,826.0,Persistent hotspots
BROOKLYN,-14,-23,40.687193294500005,-73.94909027525,40,15,2,2.5,0.6666666666666666,-1.8333333333333335,17,5,79,HOUSING,47.5,40.0,57.49999999999999,108.0,809.0,42.71357206670431,15.0,17.0,Persistent hotspots
BROOKLYN,4,-31,40.668905069090904,-73.89620639454544,33,15,2,2.5,0.6666666666666666,-1.8333333333333335,17,5,75,STREET,51.515151515151516,48.484848484848484,30.303030303030305,169.0,811.0,42.52636052461616,16.0,19.0,Persistent hotspots
BROOKLYN,-13,-19,40.69620567326087,-73.94585708978262,46,25,2,4.166666666666667,0.6666666666666666,-3.5000000000000004,15,8,79,HOUSING,41.30434782608695,23.91304347826087,73.91304347826086,111.0,826.0,41.850147601710056,17.0,2.0,Persistent hotspots
BROOKLYN,-9,-30,40.67100500457143,-73.93453477171428,35,14,4,2.3333333333333335,1.3333333333333333,-1.0000000000000002,16,6,77,STREET,51.42857142857142,80.0,0.0,32.0,728.0,41.58351893845611,19.0,99.0,Persistent hotspots
BROOKLYN,-26,-17,40.70082050457143,-73.98428299,35,11,2,1.8333333333333333,0.6666666666666666,-1.1666666666666665,16,6,84,HOUSING,62.857142857142854,14.285714285714285,82.85714285714286,90.0,730.0,41.58351893845611,18.0,98.0,Persistent hotspots
BROOKLYN,-13,-22,40.688736336969704,-73.94559537818182,33,9,7,1.5,2.3333333333333335,0.8333333333333335,17,4,79,STREET,54.54545454545454,45.45454545454545,42.42424242424242,8.0,15.0,41.52636052461616,20.0,813.0,Persistent hotspots
BROOKLYN,-33,-28,40.6758017953125,-74.006131878125,32,12,2,2.0,0.6666666666666666,-1.3333333333333335,17,4,76,HOUSING,56.25,6.25,87.5,83.0,777.0,41.49650756146648,21.0,47.0,Persistent hotspots
BROOKLYN,9,-30,40.67137368069768,-73.88169630906977,43,8,20,1.3333333333333333,6.666666666666667,5.333333333333334,16,5,75,STREET,46.51162790697674,79.06976744186046,2.3255813953488373,1.0,1.0,40.78418963391826,22.0,827.0,Persistent hotspots
BROOKLYN,-9,-20,40.69387208818182,-73.93463786484848,33,13,2,2.1666666666666665,0.6666666666666666,-1.5,16,5,81,HOUSING,54.54545454545454,42.42424242424242,48.484848484848484,126.0,784.0,40.52636052461616,23.0,39.0,Persistent hotspots
BROOKLYN,-10,-20,40.693186019487186,-73.93792769179487,39,20,0,3.3333333333333335,0.0,-3.3333333333333335,15,6,81,HOUSING,43.58974358974359,17.94871794871795,79.48717948717949,600.0,825.0,39.68887945411394,24.0,3.0,Persistent hotspots
BROOKLYN,-11,-23,40.68673797742857,-73.93970107885714,35,14,3,2.3333333333333335,1.0,-1.3333333333333335,16,4,79,STREET,57.14285714285714,85.71428571428571,0.0,57.0,778.0,39.58351893845611,25.0,48.0,Persistent hotspots
BROOKLYN,0,-32,40.66709762043478,-73.90719753347825,69,27,2,4.5,0.6666666666666666,-3.8333333333333335,18,13,73,HOUSING,53.62318840579711,11.594202898550725,88.40579710144928,157.0,827.0,53.24849524204936,1.0,1.0,Fading hotspots
BROOKLYN,-13,-19,40.69620567326087,-73.94585708978262,46,25,2,4.166666666666667,0.6666666666666666,-3.5000000000000004,15,8,79,HOUSING,41.30434782608695,23.91304347826087,73.91304347826086,111.0,826.0,41.850147601710056,17.0,2.0,Fading hotspots
BROOKLYN,-10,-20,40.693186019487186,-73.93792769179487,39,20,0,3.3333333333333335,0.0,-3.3333333333333335,15,6,81,HOUSING,43.58974358974359,17.94871794871795,79.48717948717949,600.0,825.0,39.68887945411394,24.0,3.0,Fading hotspots
BROOKLYN,0,-30,40.67093560886364,-73.90747608681819,44,22,2,3.6666666666666665,0.6666666666666666,-3.0,14,6,73,HOUSING,59.09090909090909,40.909090909090914,56.81818181818182,158.0,824.0,37.80666248977032,34.0,4.0,Fading hotspots
BROOKLYN,0,-33,40.664522375882356,-73.90762292764705,34,17,0,2.8333333333333335,0.0,-2.8333333333333335,12,7,73,HOUSING,44.11764705882353,0.0,100.0,735.0,823.0,34.55534806148941,51.0,5.0,Fading hotspots
BROOKLYN,-17,-30,40.671295572702704,-73.95799802027028,37,20,2,3.3333333333333335,0.6666666666666666,-2.666666666666667,17,6,77,STREET,56.75675675675676,83.78378378378379,0.0,98.0,822.0,43.63758615972638,11.0,6.0,Fading hotspots
BROOKLYN,-2,-23,40.68678774761904,-73.91382411714285,21,14,0,2.3333333333333335,0.0,-2.3333333333333335,10,3,83,STREET,76.19047619047619,90.47619047619048,0.0,717.0,821.0,26.091042453358316,151.0,10.0,Fading hotspots
BROOKLYN,-16,-44,40.63980534457143,-73.95484902828572,35,18,2,3.0,0.6666666666666666,-2.3333333333333335,15,5,70,STREET,74.28571428571429,85.71428571428571,0.0,100.0,819.0,38.58351893845611,29.0,8.0,Fading hotspots
BROOKLYN,-11,-19,40.69565059666667,-73.93940236194445,36,18,2,3.0,0.6666666666666666,-2.3333333333333335,18,4,79,STREET,52.77777777777778,55.55555555555556,33.33333333333333,116.0,820.0,43.610917912644226,12.0,9.0,Fading hotspots
BROOKLYN,-17,-33,40.66486103945946,-73.95790621216216,37,20,3,3.3333333333333335,1.0,-2.3333333333333335,15,5,71,STREET,56.75675675675676,72.97297297297297,0.0,49.0,818.0,38.63758615972638,28.0,7.0,Fading hotspots
BROOKLYN,-4,-25,40.68196216434783,-73.91919986869564,23,16,1,2.6666666666666665,0.3333333333333333,-2.333333333333333,11,3,81,STREET,69.56521739130434,95.65217391304348,0.0,326.0,817.0,28.178053830347945,114.0,11.0,Fading hotspots
BROOKLYN,-13,-23,40.68671344454546,-73.94649627999999,22,13,0,2.1666666666666665,0.0,-2.1666666666666665,10,4,79,HOUSING,59.09090909090909,36.36363636363637,54.54545454545454,549.0,816.0,27.13549421592915,130.0,12.0,Fading hotspots
BROOKLYN,-6,-38,40.65288674476191,-73.92564718999999,21,12,0,2.0,0.0,-2.0,12,2,67,STREET,57.14285714285714,80.95238095238095,0.0,651.0,813.0,29.091042453358316,107.0,14.0,Fading hotspots
BROOKLYN,-14,-22,40.6892916348,-73.94947348960001,25,12,0,2.0,0.0,-2.0,12,4,79,HOUSING,52.0,24.0,72.0,529.0,812.0,31.258096538021483,77.0,13.0,Fading hotspots
BROOKLYN,10,-29,40.67383625210527,-73.87827179526316,19,12,0,2.0,0.0,-2.0,11,3,75,STREET,78.94736842105263,89.47368421052632,0.0,809.0,815.0,27.99573227355399,121.0,16.0,Fading hotspots
BROOKLYN,-1,-33,40.66430949611111,-73.91027663555555,18,14,1,2.3333333333333335,0.3333333333333333,-2.0,9,3,73,STREET,50.0,88.88888888888889,5.555555555555555,347.0,814.0,23.944438979166442,194.0,15.0,Fading hotspots
BROOKLYN,-7,-25,40.681818869615384,-73.92785960307693,26,17,3,2.8333333333333335,1.0,-1.8333333333333335,12,3,81,STREET,76.92307692307693,80.76923076923077,0.0,67.0,810.0,30.29583686600433,88.0,18.0,Fading hotspots
BROOKLYN,4,-31,40.668905069090904,-73.89620639454544,33,15,2,2.5,0.6666666666666666,-1.8333333333333335,17,5,75,STREET,51.515151515151516,48.484848484848484,30.303030303030305,169.0,811.0,42.52636052461616,16.0,19.0,Fading hotspots
BROOKLYN,-14,-23,40.687193294500005,-73.94909027525,40,15,2,2.5,0.6666666666666666,-1.8333333333333335,17,5,79,HOUSING,47.5,40.0,57.49999999999999,108.0,809.0,42.71357206670431,15.0,17.0,Fading hotspots
BROOKLYN,-15,-23,40.68697871933333,-73.95164066466667,15,11,0,1.8333333333333333,0.0,-1.8333333333333333,8,3,79,STREET,46.666666666666664,66.66666666666666,6.666666666666667,517.0,801.0,21.77258872223978,240.0,21.0,Fading hotspots
BROOKLYN,-15,-24,40.68543528833334,-73.95120807749998,12,11,0,1.8333333333333333,0.0,-1.8333333333333333,6,2,79,STREET,58.333333333333336,91.66666666666666,0.0,516.0,800.0,16.564949357461536,355.0,20.0,Fading hotspots
BROOKLYN,-12,-20,40.694178854347825,-73.94304468173912,23,13,1,2.1666666666666665,0.3333333333333333,-1.8333333333333333,12,2,79,STREET,60.86956521739131,73.91304347826086,17.391304347826086,263.0,802.0,29.178053830347945,105.0,22.0,Fading hotspots
BROOKLYN,-5,-30,40.671204258636365,-73.92172538363637,22,11,0,1.8333333333333333,0.0,-1.8333333333333333,15,1,73,STREET,54.54545454545454,50.0,36.36363636363637,668.0,806.0,34.13549421592915,56.0,26.0,Fading hotspots
BROOKLYN,-5,-23,40.68689519,-73.922744088125,16,11,0,1.8333333333333333,0.0,-1.8333333333333333,11,2,81,STREET,56.25,68.75,0.0,672.0,807.0,26.833213344056215,145.0,27.0,Fading hotspots
BROOKLYN,-8,-32,40.66676235692308,-73.93124180153846,26,13,1,2.1666666666666665,0.3333333333333333,-1.8333333333333333,15,4,71,STREET,57.692307692307686,65.38461538461539,0.0,293.0,805.0,37.29583686600433,37.0,25.0,Fading hotspots
MANHATTAN,-13,34,40.81582024428572,-73.94534937464286,28,9,10,1.5,3.3333333333333335,1.8333333333333335,11,6,32,STREET,57.14285714285714,75.0,10.714285714285714,1.0,3.0,31.367295829986475,32.0,254.0,Recent hotspots
MANHATTAN,-15,31,40.808458296666664,-73.95244152,9,0,8,0.0,2.6666666666666665,2.6666666666666665,4,2,28,STREET,33.33333333333333,66.66666666666666,22.22222222222222,2.0,1.0,12.302585092994047,159.0,256.0,Recent hotspots
MANHATTAN,-11,28,40.801342623548386,-73.94027131387098,31,15,7,2.5,2.3333333333333335,-0.16666666666666652,15,4,25,STREET,48.38709677419355,74.19354838709677,9.67741935483871,3.0,113.0,37.46573590279973,13.0,144.0,Recent hotspots
MANHATTAN,-10,25,40.7947838675,-73.9371577896875,32,6,6,1.0,2.0,1.0,17,3,23,HOUSING,62.5,18.75,71.875,4.0,7.0,40.49650756146648,8.0,250.0,Recent hotspots
MANHATTAN,-9,50,40.851160766363634,-73.9347695309091,11,0,6,0.0,2.0,2.0,7,1,34,STREET,63.63636363636363,81.81818181818183,0.0,5.0,2.0,17.484906649788,115.0,255.0,Recent hotspots
MANHATTAN,-4,56,40.86438021482759,-73.9192401286207,29,5,6,0.8333333333333334,2.0,1.1666666666666665,16,3,34,STREET,55.172413793103445,65.51724137931035,0.0,6.0,5.0,38.40119738166216,10.0,253.0,Recent hotspots
MANHATTAN,-17,34,40.814896417368416,-73.95838395210527,19,5,5,0.8333333333333334,1.6666666666666667,0.8333333333333334,13,0,26,HOUSING,57.89473684210527,5.263157894736842,84.21052631578947,7.0,11.0,28.99573227355399,44.0,247.0,Recent hotspots
MANHATTAN,-15,28,40.801597369999996,-73.9521228778788,33,9,5,1.5,1.6666666666666667,0.16666666666666674,15,6,28,STREET,51.515151515151516,87.87878787878788,9.090909090909092,8.0,57.0,39.52636052461616,9.0,198.0,Recent hotspots
MANHATTAN,-14,23,40.790147497619046,-73.94904928619049,21,9,5,1.5,1.6666666666666667,0.16666666666666674,14,1,23,STREET,57.14285714285714,52.38095238095239,47.61904761904761,9.0,58.0,32.09104245335831,29.0,199.0,Recent hotspots
MANHATTAN,-13,22,40.7882194775,-73.94541949333333,24,8,5,1.3333333333333333,1.6666666666666667,0.3333333333333335,16,1,23,HOUSING,62.5,4.166666666666666,95.83333333333334,10.0,36.0,36.2188758248682,15.0,221.0,Recent hotspots
MANHATTAN,-10,28,40.801870474285714,-73.93708537,21,9,5,1.5,1.6666666666666667,0.16666666666666674,13,2,25,STREET,61.904761904761905,71.42857142857143,0.0,11.0,59.0,31.091042453358316,34.0,200.0,Recent hotspots
MANHATTAN,-15,31,40.808458296666664,-73.95244152,9,0,8,0.0,2.6666666666666665,2.6666666666666665,4,2,28,STREET,33.33333333333333,66.66666666666666,22.22222222222222,2.0,1.0,12.302585092994047,159.0,256.0,Emerging hotspots
MANHATTAN,-9,50,40.851160766363634,-73.9347695309091,11,0,6,0.0,2.0,2.0,7,1,34,STREET,63.63636363636363,81.81818181818183,0.0,5.0,2.0,17.484906649788,115.0,255.0,Emerging hotspots
MANHATTAN,-13,34,40.81582024428572,-73.94534937464286,28,9,10,1.5,3.3333333333333335,1.8333333333333335,11,6,32,STREET,57.14285714285714,75.0,10.714285714285714,1.0,3.0,31.367295829986475,32.0,254.0,Emerging hotspots
MANHATTAN,-4,56,40.86438021482759,-73.9192401286207,29,5,6,0.8333333333333334,2.0,1.1666666666666665,16,3,34,STREET,55.172413793103445,65.51724137931035,0.0,6.0,5.0,38.40119738166216,10.0,253.0,Emerging hotspots
MANHATTAN,-10,25,40.7947838675,-73.9371577896875,32,6,6,1.0,2.0,1.0,17,3,23,HOUSING,62.5,18.75,71.875,4.0,7.0,40.49650756146648,8.0,250.0,Emerging hotspots
MANHATTAN,-15,27,40.800102251621624,-73.95155545108108,37,15,3,2.5,1.0,-1.5,18,7,28,STREET,51.35135135135135,59.45945945945946,32.432432432432435,34.0,245.0,46.63758615972638,1.0,12.0,Persistent hotspots
MANHATTAN,-13,33,40.81328582542857,-73.94598267885713,35,17,2,2.8333333333333335,0.6666666666666666,-2.166666666666667,18,5,32,STREET,74.28571428571429,48.57142857142857,37.142857142857146,70.0,254.0,44.58351893845611,2.0,3.0,Persistent hotspots
MANHATTAN,-10,30,40.8062418348718,-73.93709444820513,39,16,2,2.6666666666666665,0.6666666666666666,-2.0,16,8,25,STREET,48.717948717948715,64.1025641025641,23.076923076923077,81.0,253.0,43.68887945411394,3.0,5.0,Persistent hotspots
MANHATTAN,-12,32,40.81039508128205,-73.94302603948718,39,19,2,3.1666666666666665,0.6666666666666666,-2.5,16,7,32,STREET,74.35897435897436,94.87179487179486,0.0,73.0,255.0,42.68887945411394,4.0,2.0,Persistent hotspots
MANHATTAN,-10,32,40.810617474736844,-73.93731380210527,38,19,4,3.1666666666666665,1.3333333333333333,-1.8333333333333333,18,3,25,HOUSING,57.89473684210527,39.473684210526315,52.63157894736842,24.0,251.0,42.663561646129644,5.0,7.0,Persistent hotspots
MANHATTAN,-12,37,40.82168700710527,-73.94346581210527,38,16,3,2.6666666666666665,1.0,-1.6666666666666665,15,7,32,STREET,60.526315789473685,76.31578947368422,18.421052631578945,41.0,246.0,40.663561646129644,6.0,11.0,Persistent hotspots
MANHATTAN,-10,25,40.7947838675,-73.9371577896875,32,6,6,1.0,2.0,1.0,17,3,23,HOUSING,62.5,18.75,71.875,4.0,7.0,40.49650756146648,8.0,250.0,Persistent hotspots
MANHATTAN,-14,25,40.7949544665625,-73.94856407,32,18,1,3.0,0.3333333333333333,-2.6666666666666665,16,5,23,HOUSING,53.125,40.625,53.125,125.0,256.0,40.49650756146648,7.0,1.0,Persistent hotspots
MANHATTAN,-15,28,40.801597369999996,-73.9521228778788,33,9,5,1.5,1.6666666666666667,0.16666666666666674,15,6,28,STREET,51.515151515151516,87.87878787878788,9.090909090909092,8.0,57.0,39.52636052461616,9.0,198.0,Persistent hotspots
MANHATTAN,-4,56,40.86438021482759,-73.9192401286207,29,5,6,0.8333333333333334,2.0,1.1666666666666665,16,3,34,STREET,55.172413793103445,65.51724137931035,0.0,6.0,5.0,38.40119738166216,10.0,253.0,Persistent hotspots
MANHATTAN,-10,41,40.829971414615386,-73.93669797692309,26,9,4,1.5,1.3333333333333333,-0.16666666666666674,16,3,32,HOUSING,73.07692307692307,3.8461538461538463,96.15384615384616,25.0,140.0,38.29583686600433,11.0,122.0,Persistent hotspots
MANHATTAN,-11,27,40.79960717451613,-73.94063744354838,31,13,4,2.1666666666666665,1.3333333333333333,-0.8333333333333333,14,6,25,STREET,80.64516129032258,83.87096774193549,0.0,22.0,214.0,37.46573590279973,12.0,43.0,Persistent hotspots
MANHATTAN,-11,28,40.801342623548386,-73.94027131387098,31,15,7,2.5,2.3333333333333335,-0.16666666666666652,15,4,25,STREET,48.38709677419355,74.19354838709677,9.67741935483871,3.0,113.0,37.46573590279973,13.0,144.0,Persistent hotspots
MANHATTAN,-11,22,40.788464014285715,-73.93942643142859,28,11,2,1.8333333333333333,0.6666666666666666,-1.1666666666666665,16,2,23,HOUSING,46.42857142857143,3.571428571428571,96.42857142857143,75.0,240.0,37.367295829986475,14.0,17.0,Persistent hotspots
MANHATTAN,-13,22,40.7882194775,-73.94541949333333,24,8,5,1.3333333333333333,1.6666666666666667,0.3333333333333335,16,1,23,HOUSING,62.5,4.166666666666666,95.83333333333334,10.0,36.0,36.2188758248682,15.0,221.0,Persistent hotspots
MANHATTAN,-10,36,40.82005925925926,-73.9376182162963,27,7,3,1.1666666666666667,1.0,-0.16666666666666674,14,4,32,STREET,74.07407407407408,62.96296296296296,29.629629629629626,45.0,138.0,35.3322045101752,16.0,120.0,Persistent hotspots
MANHATTAN,-14,33,40.81282475384615,-73.94911150576924,26,4,3,0.6666666666666666,1.0,0.33333333333333337,14,4,32,STREET,57.692307692307686,61.53846153846154,34.61538461538461,36.0,37.0,35.29583686600433,17.0,218.0,Persistent hotspots
MANHATTAN,-11,35,40.817387396923074,-73.939828085,26,5,2,0.8333333333333334,0.6666666666666666,-0.16666666666666674,13,5,32,STREET,50.0,88.46153846153845,0.0,78.0,137.0,34.29583686600433,18.0,119.0,Persistent hotspots
MANHATTAN,-13,27,40.79883832481481,-73.94596854222223,27,14,1,2.3333333333333335,0.3333333333333333,-2.0,14,2,23,HOUSING,55.55555555555556,29.629629629629626,66.66666666666666,129.0,252.0,33.3322045101752,19.0,4.0,Persistent hotspots
MANHATTAN,-11,26,40.79682926111111,-73.94015988407408,27,7,2,1.1666666666666667,0.6666666666666666,-0.5000000000000001,13,4,23,HOUSING,62.96296296296296,37.03703703703704,59.25925925925925,77.0,196.0,33.3322045101752,20.0,60.0,Persistent hotspots
MANHATTAN,-19,26,40.79696472909091,-73.96454154999999,22,5,4,0.8333333333333334,1.3333333333333333,0.4999999999999999,14,2,24,HOUSING,54.54545454545454,13.636363636363635,81.81818181818183,14.0,32.0,33.13549421592915,21.0,223.0,Persistent hotspots
MANHATTAN,-14,26,40.797439495909096,-73.94934052272727,22,8,2,1.3333333333333333,0.6666666666666666,-0.6666666666666666,15,0,28,STREET,68.18181818181817,90.9090909090909,0.0,65.0,200.0,33.13549421592915,22.0,53.0,Persistent hotspots
MANHATTAN,-13,23,40.79027485380953,-73.94627721857144,21,6,2,1.0,0.6666666666666666,-0.33333333333333337,14,2,23,STREET,47.61904761904761,76.19047619047619,19.047619047619047,67.0,166.0,33.09104245335831,23.0,89.0,Persistent hotspots
MANHATTAN,-14,32,40.81075903800001,-73.9493546615,20,6,3,1.0,1.0,0.0,15,0,32,HOUSING,65.0,35.0,60.0,35.0,100.0,33.04452243772342,24.0,164.0,Persistent hotspots
MANHATTAN,-13,31,40.80826628807692,-73.94584819884615,26,12,4,2.0,1.3333333333333333,-0.6666666666666667,13,3,28,STREET,73.07692307692307,80.76923076923077,0.0,18.0,207.0,32.29583686600433,25.0,44.0,Persistent hotspots
MANHATTAN,-14,25,40.7949544665625,-73.94856407,32,18,1,3.0,0.3333333333333333,-2.6666666666666665,16,5,23,HOUSING,53.125,40.625,53.125,125.0,256.0,40.49650756146648,7.0,1.0,Fading hotspots
MANHATTAN,-12,32,40.81039508128205,-73.94302603948718,39,19,2,3.1666666666666665,0.6666666666666666,-2.5,16,7,32,STREET,74.35897435897436,94.87179487179486,0.0,73.0,255.0,42.68887945411394,4.0,2.0,Fading hotspots
MANHATTAN,-13,33,40.81328582542857,-73.94598267885713,35,17,2,2.8333333333333335,0.6666666666666666,-2.166666666666667,18,5,32,STREET,74.28571428571429,48.57142857142857,37.142857142857146,70.0,254.0,44.58351893845611,2.0,3.0,Fading hotspots
MANHATTAN,-13,27,40.79883832481481,-73.94596854222223,27,14,1,2.3333333333333335,0.3333333333333333,-2.0,14,2,23,HOUSING,55.55555555555556,29.629629629629626,66.66666666666666,129.0,252.0,33.3322045101752,19.0,4.0,Fading hotspots
MANHATTAN,-10,30,40.8062418348718,-73.93709444820513,39,16,2,2.6666666666666665,0.6666666666666666,-2.0,16,8,25,STREET,48.717948717948715,64.1025641025641,23.076923076923077,81.0,253.0,43.68887945411394,3.0,5.0,Fading hotspots
MANHATTAN,-10,32,40.810617474736844,-73.93731380210527,38,19,4,3.1666666666666665,1.3333333333333333,-1.8333333333333333,18,3,25,HOUSING,57.89473684210527,39.473684210526315,52.63157894736842,24.0,251.0,42.663561646129644,5.0,7.0,Fading hotspots
MANHATTAN,-10,26,40.79730189076923,-73.93719967384615,13,11,0,1.8333333333333333,0.0,-1.8333333333333333,8,1,25,STREET,76.92307692307693,92.3076923076923,0.0,237.0,250.0,19.63905732961526,95.0,6.0,Fading hotspots
MANHATTAN,-15,32,40.810805114666664,-73.952056922,15,10,0,1.6666666666666667,0.0,-1.6666666666666667,9,1,28,STREET,53.333333333333336,73.33333333333333,0.0,200.0,247.0,21.77258872223978,84.0,8.0,Fading hotspots
MANHATTAN,-10,47,40.844448101333334,-73.93703027000001,15,10,0,1.6666666666666667,0.0,-1.6666666666666667,9,1,33,STREET,73.33333333333333,73.33333333333333,0.0,240.0,249.0,21.77258872223978,85.0,10.0,Fading hotspots
MANHATTAN,-12,33,40.812584253333334,-73.94284652133334,15,10,0,1.6666666666666667,0.0,-1.6666666666666667,10,1,32,STREET,53.333333333333336,86.66666666666667,0.0,224.0,248.0,23.77258872223978,68.0,9.0,Fading hotspots
MANHATTAN,-12,37,40.82168700710527,-73.94346581210527,38,16,3,2.6666666666666665,1.0,-1.6666666666666665,15,7,32,STREET,60.526315789473685,76.31578947368422,18.421052631578945,41.0,246.0,40.663561646129644,6.0,11.0,Fading hotspots
MANHATTAN,-15,27,40.800102251621624,-73.95155545108108,37,15,3,2.5,1.0,-1.5,18,7,28,STREET,51.35135135135135,59.45945945945946,32.432432432432435,34.0,245.0,46.63758615972638,1.0,12.0,Fading hotspots
MANHATTAN,-16,36,40.81984691,-73.95501796500001,22,9,1,1.5,0.3333333333333333,-1.1666666666666667,14,1,30,STREET,72.72727272727273,81.81818181818183,4.545454545454546,120.0,241.0,32.13549421592915,28.0,13.0,Fading hotspots
MANHATTAN,-11,22,40.788464014285715,-73.93942643142859,28,11,2,1.8333333333333333,0.6666666666666666,-1.1666666666666665,16,2,23,HOUSING,46.42857142857143,3.571428571428571,96.42857142857143,75.0,240.0,37.367295829986475,14.0,17.0,Fading hotspots
MANHATTAN,-11,25,40.79523741210526,-73.93950655789473,19,8,1,1.3333333333333333,0.3333333333333333,-1.0,10,3,23,HOUSING,52.63157894736842,10.526315789473683,78.94736842105263,139.0,236.0,25.99573227355399,58.0,23.0,Fading hotspots
MANHATTAN,-5,56,40.86511935666667,-73.9228367752381,21,8,1,1.3333333333333333,0.3333333333333333,-1.0,12,3,34,STREET,66.66666666666666,90.47619047619048,0.0,159.0,239.0,30.091042453358316,37.0,26.0,Fading hotspots
MANHATTAN,-9,47,40.84464910571429,-73.93447170190477,21,9,2,1.5,0.6666666666666666,-0.8333333333333334,10,4,33,STREET,52.38095238095239,52.38095238095239,19.047619047619047,87.0,225.0,27.091042453358316,53.0,42.0,Fading hotspots
MANHATTAN,-11,27,40.79960717451613,-73.94063744354838,31,13,4,2.1666666666666665,1.3333333333333333,-0.8333333333333333,14,6,25,STREET,80.64516129032258,83.87096774193549,0.0,22.0,214.0,37.46573590279973,12.0,43.0,Fading hotspots
